"gene","chromosome","padj","log2FoldChange","start","end","label"
"PGSC0003DMG400022386","ST4.03ch02",0.50760199426708,-0.0267989970098799,34085754,34093078,"Allantoinase"
"PGSC0003DMG402012227","ST4.03ch08",0.974859386344066,0.00245254456291781,56760457,56768750,"Conserved gene of unknown function"
"PGSC0003DMG400015597","ST4.03ch05",0.257631922495599,-0.0956021617004027,7285840,7289350,"D1-type cyclin"
"PGSC0003DMG400029806","ST4.03ch12",0.45152554623377,-0.016052706411634,10258933,10259343,"Vacuolar protein sorting-associated protein"
"PGSC0003DMG402012803","ST4.03ch04",0.927665671741237,0.00258422919732069,53104168,53106764,"Cytochrome P450"
"PGSC0003DMG400029195","ST4.03ch09",0.689679278816438,-0.0251205843276642,10548979,10552001,"Ferritin"
"PGSC0003DMG400009475","ST4.03ch04",0.850072318063523,0.0128435125843916,62774550,62776590,"Dehydration-responsive element binding protein 3"
"PGSC0003DMG400027871","ST4.03ch12",0.822270550689257,-0.00294832835108664,9022905,9025951,"RING-H2 finger protein ATL2B"
"PGSC0003DMG400000170","ST4.03ch01",0.369594341458886,0.0473182425125109,72132456,72136070,"Gibberellin 20-oxidase"
"PGSC0003DMG400006917","ST4.03ch02",0.631358719054337,-0.03028949057504,26553518,26558167,"Clostridium pasteurianum ferredoxin homolog"
"PGSC0003DMG400027847","ST4.03ch04",0.581603174626144,0.0224779025630568,69336025,69341422,"Methyltransferase 2"
"PGSC0003DMG402022175","ST4.03ch07",0.621037554668697,-0.00755259894934795,55445334,55447365,"GJ16813"
"PGSC0003DMG400025473","ST4.03ch02",0.646245782828242,-0.0198664854625974,23419179,23426233,"CBS domain containing protein"
"PGSC0003DMG400016194","ST4.03ch11",0.825055582117511,0.00576877605180289,2163329,2164885,"UDP-rhamnose:rhamnosyltransferase"
"PGSC0003DMG400025645","ST4.03ch11",0.80665704746991,0.0169343556066871,15689343,15698269,"Conserved gene of unknown function"
"PGSC0003DMG400028899","ST4.03ch06",0.769109990711114,0.0116619149551283,37817794,37825086,"Ferric reductase"
"PGSC0003DMG400037302","ST4.03ch09",0.960355413584274,-0.0012176019075685,24715754,24717225,"Gene of unknown function"
"PGSC0003DMG400006092","ST4.03ch09",0.899867063302027,-0.00805427555723903,55283069,55288282,"Conserved gene of unknown function"
"PGSC0003DMG400016728","ST4.03ch02",0.528179695376434,0.0398749181093975,36866476,36869773,"Octicosapeptide/Phox/Bem1p domain-containing protein"
"PGSC0003DMG400008560","ST4.03ch12",0.628027461266807,0.0152649453871574,1030221,1031031,"Conserved gene of unknown function"
"PGSC0003DMG400005495","ST4.03ch08",0.626062835195485,0.0250815894213182,43713954,43719189,"Conserved gene of unknown function"
"PGSC0003DMG400037580","ST4.03ch08",0.785705227614892,0.00376099672157116,53293186,53294304,"Conserved gene of unknown function"
"PGSC0003DMG400021375","ST4.03ch01",0.272004573751545,0.0389742961250272,2617105,2618146,"Conserved gene of unknown function"
"PGSC0003DMG400012294","ST4.03ch08",0.771416743942901,0.0109540457804351,55753275,55754847,"Methanol inducible protein"
"PGSC0003DMG400006576","ST4.03ch09",0.722841645878269,-0.00967974769835169,60863966,60864730,"Tospovirus resistance protein A"
"PGSC0003DMG400015214","ST4.03ch03",0.575023066866197,0.00845921925521482,50298182,50299202,"Conserved gene of unknown function"
"PGSC0003DMG400010457","ST4.03ch10",0.993866080582311,0.000291375838438131,55014172,55015352,"RNase H family protein"
"PGSC0003DMG400028026","ST4.03ch11",0.712230524711076,0.00699571580814923,19452106,19456164,"Proton-dependent oligopeptide transport family protein"
"PGSC0003DMG400012774","ST4.03ch01",0.977265472945345,-0.000600952232306598,70746467,70748977,"Conserved gene of unknown function"
"PGSC0003DMG400030273","ST4.03ch05",0.472212369419914,0.0244095192685664,33387777,33390644,"Conserved gene of unknown function"
"PGSC0003DMG400019510","ST4.03ch03",0.777437475380751,0.00271795659468243,55904950,55906678,"Geranylgeranyl diphosphate reductase, chloroplastic"
"PGSC0003DMG400003752","ST4.03ch04",0.481426657609147,0.054353071344457,70206390,70212506,"Uroporphyrin-III methyltransferase"
"PGSC0003DMG400020663","ST4.03ch06",0.738169835376639,0.0055384537115721,2534391,2536079,"Gene of unknown function"
"PGSC0003DMG402025742","ST4.03ch01",0.56588885680063,-0.025126907846617,83515631,83522262,"Conserved gene of unknown function"
"PGSC0003DMG400008168","ST4.03ch10",0.335844747537541,-0.0704647953296495,58471574,58476038,"Conserved gene of unknown function"
"PGSC0003DMG400024538","ST4.03ch03",0.363718453187984,-0.0126383396420047,55114549,55115862,"Basic 7S globulin 2 small subunit"
"PGSC0003DMG400028152","ST4.03ch10",0.306540717433382,-0.0359072199712401,56083034,56083839,"Hin1"
"PGSC0003DMG400012562","ST4.03ch01",0.133223850734925,-0.135740512357758,81836699,81846513,"Conserved gene of unknown function"
"PGSC0003DMG400031259","ST4.03ch05",0.931241105622923,-0.00123382168577122,4967598,4969979,"F-box domain-containing protein"
"PGSC0003DMG400007293","ST4.03ch06",0.373818977902146,-0.0416957345180448,358295,363557,"Diacylglycerol kinase, alpha"
"PGSC0003DMG400036493","ST4.03ch03",0.385029291589566,-0.0209933021253259,44865282,44866451,"AP2/ERF domain-containing transcription factor"
"PGSC0003DMG400007911","ST4.03ch12",0.612531966435633,-0.0333925053867847,2429745,2438621,"Vacuolar ATPase subunit H protein"
"PGSC0003DMG400013979","ST4.03ch05",0.68228892447252,-0.00419176617169475,42815309,42818201,"Transferase, transferring glycosyl groups"
"PGSC0003DMG402015315","ST4.03ch12",0.5122897272468,-0.0115072036726734,754217,754875,"Fiber protein Fb34"
"PGSC0003DMG400009930","ST4.03ch04",0.786588794030504,0.00909472089519541,72047848,72050574,"Conserved gene of unknown function"
"PGSC0003DMG400004936","ST4.03ch04",0.899867063302027,0.00662957705404675,66136884,66137511,"50S ribosomal protein 6, chloroplastic"
"PGSC0003DMG401006333","ST4.03ch01",0.433794317736911,0.0179725892565173,66578289,66578938,"Histone H3.2"
"PGSC0003DMG400016457","ST4.03ch02",0.93118131175647,0.00432584892506997,36276296,36280081,"Multidrug resistance pump"
"PGSC0003DMG400012298","ST4.03ch08",0.949823701311318,0.00154621330206901,55712683,55715812,"98b"
"PGSC0003DMG400003483","ST4.03ch11",0.490858125241612,0.036558301309479,30683149,30691809,"Gene of unknown function"
"PGSC0003DMG400004900","ST4.03ch06",0.800085967161642,0.00859730233350289,48324010,48325550,"Avr9/Cf-9 rapidly elicited protein 132"
"PGSC0003DMG400003574","ST4.03ch02",0.939555283080548,-0.00196550386388793,39242676,39247920,"Ccaat-binding transcription factor"
"PGSC0003DMG400038566","ST4.03ch01",0.431180641508228,-0.0363730950482866,79449241,79451247,"Tetratricopeptide-like helical"
"PGSC0003DMG400019174","ST4.03ch10",0.894045200210169,-0.00627335388075036,50029835,50033692,"Conserved gene of unknown function"
"PGSC0003DMG402029824","ST4.03ch10",0.507432622822343,-0.0109396128425533,57919840,57921466,"UDP-glucosyltransferase"
"PGSC0003DMG402007101","ST4.03ch07",0.739703685253731,-0.00705493044531433,52574591,52575762,"Epidermis-specific secreted glycoprotein EP1"
"PGSC0003DMG400016829","ST4.03ch10",0.785921441690879,0.0182417677895569,48150566,48157055,"Conserved gene of unknown function"
"PGSC0003DMG402030515","ST4.03ch05",0.636186991602811,-0.0177927789666432,3775904,3779888,"TRANSPARENT TESTA 12 protein"
"PGSC0003DMG400022531","ST4.03ch03",0.475151306132536,0.030180728035546,3490272,3492775,"Zinc finger protein"
"PGSC0003DMG400003754","ST4.03ch04",0.751241008820579,0.0103947874760023,70221729,70227626,"Cytokinin oxidase/dehydrogenase"
"PGSC0003DMG400002579","ST4.03ch03",0.728943235507195,-0.0166105646788,61143932,61146614,"Nonclathrin coat protein zeta1-COP"
"PGSC0003DMG400030636","ST4.03ch02",0.707045312623299,-0.00943913422398296,41671353,41673146,"Loganic acid methyltransferase"
"PGSC0003DMG400031013","ST4.03ch03",0.976814929742509,-0.00181830822622628,41010618,41017973,"Stress-associated protein 8"
"PGSC0003DMG400007134","ST4.03ch06",0.956840697026825,-0.00332783353995838,55372054,55374660,"Tonoplast intrinsic protein"
"PGSC0003DMG400027766","ST4.03ch01",0.0867144354822241,-0.248568507354586,71142591,71147054,"Generic methyltransferase"
"PGSC0003DMG400025894","ST4.03ch01",0.574695251215243,0.036870700341042,84677437,84680653,"PRPK"
"PGSC0003DMG400029390","ST4.03ch12",0.836859973931491,0.0088611947539388,57732653,57738359,"Cysteine protease"
"PGSC0003DMG400021031","ST4.03ch00",0.8138202234987,0.00298010490292182,24393932,24394267,"Conserved gene of unknown function"
"PGSC0003DMG400004863","ST4.03ch06",0.858823111928917,-0.011111211840452,48466962,48472101,"Lsm1"
"PGSC0003DMG400029061","ST4.03ch01",0.680450338371617,0.0156026210465325,37666141,37672516,"O-acetyltransferase"
"PGSC0003DMG400031234","ST4.03ch10",0.670827499162684,-0.0279088513013835,48846202,48851947,"Elongation factor P (EF-P)"
"PGSC0003DMG400004613","ST4.03ch12",0.741391252719633,-0.0191756059829239,59936826,59941332,"SCPL33"
"PGSC0003DMG400010165","ST4.03ch03",0.646245782828242,0.01647082064595,43772145,43775202,"Anthocyanin permease"
"PGSC0003DMG400025214","ST4.03ch08",0.418525911350625,-0.0196543583171329,8036524,8040068,"Ankyrin repeat-containing protein"
"PGSC0003DMG400014586","ST4.03ch05",0.751801065534734,0.0220335316781777,46014841,46021560,"Conserved gene of unknown function"
"PGSC0003DMG400017063","ST4.03ch08",0.981445702225424,0.00061647269306214,48486378,48486836,"Blight resistance protein T118"
"PGSC0003DMG400030373","ST4.03ch06",0.685378256764507,-0.020784149241017,57422840,57424617,"Protein of unknown function (DUF640)"
"PGSC0003DMG400000789","ST4.03ch04",0.898439670193231,-0.00330252339718331,58860494,58862533,"Lectin protein kinase family protein"
"PGSC0003DMG400006151","ST4.03ch07",0.828854340687499,-0.0033855554842608,44404519,44406075,"Glycine-rich protein"
"PGSC0003DMG400023906","ST4.03ch09",0.904717114091078,-0.0117664620944654,7457912,7461647,"Chloroplast lumen common family protein"
"PGSC0003DMG400031084","ST4.03ch07",0.258826108659552,0.112383186388439,51451476,51457407,"Glucose-1-phosphate adenylyltransferase small subunit, chloroplastic/amyloplastic"
"PGSC0003DMG402012773","ST4.03ch01",0.743220495180304,0.00952494501828545,70750076,70753305,"Cornichon family protein"
"PGSC0003DMG400004744","ST4.03ch08",0.313273098923924,0.0426898225147317,52636879,52641336,"Adenine phosphoribosyltransferase"
"PGSC0003DMG400034859","ST4.03ch02",0.801079707160879,-0.00340010720716075,35370750,35373949,"S-locus-specific glycoprotein S6"
"PGSC0003DMG402017566","ST4.03ch06",0.53345957631835,0.0102746379578709,43490483,43493448,"DNA binding protein"
"PGSC0003DMG400023403","ST4.03ch05",0.826474476222044,0.010611981583983,50771027,50777705,"Serine/threonine-protein phosphatase"
"PGSC0003DMG401029267","ST4.03ch12",0.482353761253014,-0.0318548189765671,58278585,58282503,"Nucleotide-binding protein"
"PGSC0003DMG400028316","ST4.03ch05",0.418559627595052,-0.0539150943535296,557450,563263,"Magnesium transporter"
"PGSC0003DMG400010561","ST4.03ch10",0.844179718274343,0.0131340789200637,3365988,3370220,"Glucosidase II beta subunit"
"PGSC0003DMG400031291","ST4.03ch09",0.96390570260263,0.00411276957675509,58894468,58899898,"ER lumen protein retaining receptor"
"PGSC0003DMG400019190","ST4.03ch10",0.307112576043802,-0.0307722192560562,50685153,50689461,"Conserved gene of unknown function"
"PGSC0003DMG400001286","ST4.03ch00",0.495181328551541,0.0178515562533535,33920247,33922191,"NBS-LRR root-knot nematode resistance protein"
"PGSC0003DMG400000186","ST4.03ch01",0.868563536304825,0.00464292307413184,72550187,72553713,"Polygalacturonase"
"PGSC0003DMG400007079","ST4.03ch07",0.132009895563888,-0.16564845114929,52146257,52154290,"Integral membrane single C2 domain protein"
"PGSC0003DMG400018596","ST4.03ch05",0.817793245513224,-0.0164963588804534,10556176,10563449,"EIF4B"
"PGSC0003DMG401023628","ST4.03ch04",0.502635280993865,0.0124542098159575,8230963,8231337,"Conserved gene of unknown function"
"PGSC0003DMG400006669","ST4.03ch11",0.877983665288808,2.42906686304099,31374137,31375069,"Conserved gene of unknown function"
"PGSC0003DMG400012544","ST4.03ch01",0.555243627304823,0.0168444020607795,82153022,82154035,"Gene of unknown function"
"PGSC0003DMG400001646","ST4.03ch01",0.282921038863697,0.0579707472554135,87086178,87088612,"Ubiquitin-protein ligase BRE1A"
"PGSC0003DMG400001769","ST4.03ch09",0.743718872153388,0.006929582232048,6403788,6407533,"Beta-1,3-glucuronyltransferase"
"PGSC0003DMG400038651","ST4.03ch01",0.974214585575322,0.000436498818884196,86298533,86301285,"Ubiquitin-protein ligase"
"PGSC0003DMG400005748","ST4.03ch03",0.271019840355391,0.0110865160673091,58401450,58403062,"Protein P21"
"PGSC0003DMG400018171","ST4.03ch03",0.392081811121404,0.034028222170682,52473676,52478435,"Receptor protein kinase"
"PGSC0003DMG400029110","ST4.03ch05",0.581609789986528,0.012038007691506,13614589,13621253,"PLE"
"PGSC0003DMG400030528","ST4.03ch05",0.26070862619145,-0.0538839988193994,3520239,3523456,"Phosphatidic acid phosphatase alpha"
"PGSC0003DMG400003641","ST4.03ch02",0.970791167464892,0.000746042547291534,39380731,39381418,"Gast1"
"PGSC0003DMG400011590","ST4.03ch09",0.465213414813182,0.0484126393475876,57744568,57751396,"Transmembrane protein TPARL"
"PGSC0003DMG400028641","ST4.03ch12",0.0801314852172497,0.325046424565732,49991016,49994732,"Plastidic ATP/ADP-transporter"
"PGSC0003DMG400014798","ST4.03ch08",0.869349439329016,-0.00739670497821254,49153129,49154418,"Conserved gene of unknown function"
"PGSC0003DMG400011416","ST4.03ch10",0.868561506334204,0.0127298030457207,58885561,58890660,"Phosducin"
"PGSC0003DMG400007317","ST4.03ch02",0.915361050504376,0.00522123973066667,37553912,37556037,"Cationic amino acid transporter"
"PGSC0003DMG400000191","ST4.03ch01",0.979176808518036,-0.00360570984332943,72619039,72622231,"Conserved gene of unknown function"
"PGSC0003DMG400029051","ST4.03ch08",0.847867452041172,0.00749805151080696,43888910,43897245,"Tocopherol cyclase"
"PGSC0003DMG400027099","ST4.03ch06",0.777206889316412,-0.0142042087637871,52229528,52234617,"Anaphase-promoting complex subunit 11"
"PGSC0003DMG400029496","ST4.03ch04",0.733715894231613,0.0145474216985406,3154883,3156240,"Ubiquinone biosynthesis protein coq-8"
"PGSC0003DMG400026556","ST4.03ch02",0.847835554176,0.00367321743566812,24845097,24851501,"Ubiquitin-protein ligase"
"PGSC0003DMG400004254","ST4.03ch12",0.96743025422503,0.0031445717619091,54288838,54291455,"SPX domain-containing protein"
"PGSC0003DMG400028509","ST4.03ch06",0.857743454808234,-0.0118345962491613,49806567,49808390,"SNF4"
"PGSC0003DMG400030645","ST4.03ch02",0.91079442060733,-0.00366713013282587,41806512,41807166,"Conserved gene of unknown function"
"PGSC0003DMG400003689","ST4.03ch04",0.709682210137875,-0.00746357635080818,69903412,69904198,"Cyclin-L2"
"PGSC0003DMG400002777","ST4.03ch01",0.917459885027524,-0.00747582650963954,78063981,78071561,"Dihydrolipoyl dehydrogenase"
"PGSC0003DMG400007873","ST4.03ch12",0.530483820683383,-0.0158227978694329,1789232,1790501,"E3 ubiquitin-protein ligase RMA1H1"
"PGSC0003DMG400031153","ST4.03ch04",0.687747468047659,0.0213463099587129,61642825,61647108,"Pentatricopeptide repeat-containing protein"
"PGSC0003DMG400006491","ST4.03ch12",0.11103926226036,-0.195628354102891,51614137,51616433,"Ribosomal protein L28"
"PGSC0003DMG400026478","ST4.03ch03",0.913204980596811,-0.00871334628445152,47487516,47493633,"Transcription regulator"
"PGSC0003DMG400031012","ST4.03ch03",0.791079182959405,-0.010619134619448,40990961,40994775,"Hydroxyproline-rich glycoprotein family protein"
"PGSC0003DMG400018619","ST4.03ch05",0.79413027537569,0.00599421341531167,10091268,10095994,"Tospovirus resistance protein B"
"PGSC0003DMG400022200","ST4.03ch07",0.717081663621055,-0.0240396908207707,55192608,55199187,"Plastid-dividing ring protein"
"PGSC0003DMG400017881","ST4.03ch08",0.747731606798493,-0.0141705490627975,12697257,12699381,"Conserved gene of unknown function"
"PGSC0003DMG400010817","ST4.03ch03",0.479051917675825,-0.0167539973309909,40059113,40060229,"Gene of unknown function"
"PGSC0003DMG400010114","ST4.03ch02",0.957133190683894,0.00214529418272333,45097136,45097766,"Methyltransferase family protein"
"PGSC0003DMG400021527","ST4.03ch04",0.717081663621055,-0.0235144981029254,67166200,67171494,"Adenine phosphoribosyltransferase"
"PGSC0003DMG400019896","ST4.03ch07",0.647862939310367,0.0144636754694913,4777857,4778620,"Gene of unknown function"
"PGSC0003DMG400010437","ST4.03ch02",0.710737108066184,0.023095577924197,27618212,27619205,"Structural constituent of ribosome"
"PGSC0003DMG400033889","ST4.03ch04",0.853225465358787,0.010317002257889,29605644,29614785,"N-acetyltransferase"
"PGSC0003DMG403014680","ST4.03ch01",0.832622064290124,-0.0146026694850127,88362828,88366404,"N-acetylglucosaminyltransferase I"
"PGSC0003DMG400011725","ST4.03ch05",0.876870847305794,-0.0115393668803729,10676679,10681051,"PK12 protein kinase"
"PGSC0003DMG400008318","ST4.03ch02",0.946451127601468,-0.00176309384264897,30069621,30073492,"Gene of unknown function"
"PGSC0003DMG400004609","ST4.03ch12",0.509345259492179,-0.0349242462570152,59886037,59891139,"30S ribosomal protein S1, chloroplastic"
"PGSC0003DMG400005825","ST4.03ch08",0.846359440623863,0.00722929744891099,4910023,4913231,"ACC synthase"
"PGSC0003DMG400016844","ST4.03ch09",0.127695116044914,-0.147271548411278,51626441,51633783,"RNA binding protein"
"PGSC0003DMG400000237","ST4.03ch01",0.967006270874903,0.00301649195728587,73720908,73725220,"Conserved gene of unknown function"
"PGSC0003DMG401023580","ST4.03ch04",0.617072278804814,0.0106548702496981,8220904,8221281,"Lipid binding protein"
"PGSC0003DMG400018345","ST4.03ch07",0.552777247754501,0.0270254245259222,49111540,49120013,"Conserved gene of unknown function"
"PGSC0003DMG400014773","ST4.03ch08",0.640294279488045,-0.00656082318128528,44172812,44173646,"Tyramine hydroxycinnamoyl transferase"
"PGSC0003DMG402011813","ST4.03ch06",0.749150756529331,-0.00914257231370859,40686132,40691273,"BZIP"
"PGSC0003DMG400027623","ST4.03ch11",0.844427346138542,-0.00718423380563965,12766390,12767127,"Gene of unknown function"
"PGSC0003DMG400008737","ST4.03ch12",0.717205631771912,-0.00587301674971206,6603389,6605089,"Conserved gene of unknown function"
"PGSC0003DMG400012633","ST4.03ch02",0.643618813071036,0.0147267921203774,47413418,47415328,"F-box/LRR-repeat protein"
"PGSC0003DMG400002301","ST4.03ch07",0.729806208457472,0.0113622452181809,10514222,10521310,"Bifunctional lysine-ketoglutarate reductase/saccharopine dehydrogenase"
"PGSC0003DMG400027521","ST4.03ch01",0.344546070709637,0.0676546316398498,74757579,74762992,"Vacuolar protein sorting-associated protein VPS9"
"PGSC0003DMG400006790","ST4.03ch01",0.510840731819835,-0.0205411464998016,65374901,65375512,"Conserved gene of unknown function"
"PGSC0003DMG400006524","ST4.03ch04",0.521445076702308,-0.00485626314461625,4289139,4290503,"Conserved gene of unknown function"
"PGSC0003DMG400006140","ST4.03ch07",0.995453878600303,-0.000152872518639782,44660555,44668309,"BRCA1 C Terminus domain containing protein"
"PGSC0003DMG400026758","ST4.03ch04",0.908452619185176,-0.000575798967024755,3706322,3711165,"Myb-like DNA-binding protein"
"PGSC0003DMG400012552","ST4.03ch01",0.542711659596147,0.036139332311057,81992174,81997695,"Methyl binding domain protein"
"PGSC0003DMG400028169","ST4.03ch10",0.710093669257586,0.0171243486892163,55694358,55699103,"Serine/threonine protein kinase"
"PGSC0003DMG400014299","ST4.03ch03",0.36651857600119,0.0106886036971561,43104038,43104540,"40S ribosomal protein S15a-1"
"PGSC0003DMG401011556","ST4.03ch12",0.607561756379668,0.0159654622443216,56196515,56199012,"Conserved gene of unknown function"
"PGSC0003DMG400005743","ST4.03ch03",0.952726338035377,-0.00444513957014405,58426449,58432853,"Golgin candidate 2"
"PGSC0003DMG400009404","ST4.03ch07",0.887108803519159,0.0103955681211454,49884446,49889369,"Conserved gene of unknown function"
"PGSC0003DMG400043768","ST4.03ch01",0.932360721449952,-0.003653011383241,67584553,67584972,"Conserved gene of unknown function"
"PGSC0003DMG400025446","ST4.03ch04",0.927665671741237,-0.00195223513355858,5396753,5397355,"Gene of unknown function"
"PGSC0003DMG400000123","ST4.03ch01",0.373640232630387,-0.0248232646504894,73762824,73767731,"Calcium-transporting ATPase, endoplasmic reticulum-type"
"PGSC0003DMG400001920","ST4.03ch00",0.881969113370722,0.0108867734992722,12580903,12585757,"Translin family protein"
"PGSC0003DMG400030582","ST4.03ch05",0.868794676641819,0.0072567911231349,4097590,4098620,"Gene of unknown function"
"PGSC0003DMG400006359","ST4.03ch04",0.930406798525156,0.00212846409917148,7558938,7559292,"Conserved gene of unknown function"
"PGSC0003DMG400027738","ST4.03ch04",0.976916800126107,0.00212855810863187,6978432,6983264,"GTP-binding protein"
"PGSC0003DMG400007623","ST4.03ch04",0.29613200055384,0.0102651188645383,11351277,11353145,"Dihydroneopterin aldolase"
"PGSC0003DMG400022554","ST4.03ch03",0.527280559105402,-0.0308481955267393,3383561,3389741,"Cell number regulator 13"
"PGSC0003DMG400017582","ST4.03ch06",0.515075240473699,0.00838480767960339,43502773,43504048,"Conserved gene of unknown function"
"PGSC0003DMG400030089","ST4.03ch09",0.721891343007135,0.0180124845135136,53571473,53573497,"Heat shock protein 70kD"
"PGSC0003DMG400023112","ST4.03ch12",0.879196104762971,0.00377051876060669,41232253,41235660,"Kinesin"
"PGSC0003DMG400029363","ST4.03ch12",0.0820496717703967,-0.21341514916929,58188102,58193426,"Apyrase"
"PGSC0003DMG400024321","ST4.03ch06",0.858538332269112,0.0137982380725724,55743306,55748450,"Mutt/nudix hydrolase"
"PGSC0003DMG400016224","ST4.03ch11",0.980426251420571,-0.00165931139867535,2745709,2748048,"NtRab11D"
"PGSC0003DMG400005805","ST4.03ch08",0.91721084682507,0.00130195935053715,5482187,5483150,"Photosystem I reaction center subunit"
"PGSC0003DMG400019523","ST4.03ch03",0.385029291589566,-0.04811673056367,55815778,55817714,"NAC domain-containing protein 21/22"
"PGSC0003DMG400002573","ST4.03ch03",0.63914432685085,0.0358986205116594,61211414,61217579,"Protein phosphatase 2C ABI2 homolog"
"PGSC0003DMG400028402","ST4.03ch05",0.942074500533333,0.0026344239065461,373547,375586,"Gene of unknown function"
"PGSC0003DMG400003345","ST4.03ch04",0.728165090183018,0.00646957737028361,69034752,69038151,"Cytochrome P450"
"PGSC0003DMG400009810","ST4.03ch01",0.73184409777011,-0.0032392088441494,4847253,4848359,"Cytochrome P450 hydroxylase"
"PGSC0003DMG400028842","ST4.03ch12",0.9599277279727,-2.05831686829209e-05,53292024,53294888,"ATP synthase epsilon chain, mitochondrial"
"PGSC0003DMG400010901","ST4.03ch05",0.732319101157088,-0.0232404969561875,35206214,35213497,"NOI"
"PGSC0003DMG400027427","ST4.03ch05",0.809749775449378,0.0174209872718949,19106798,19109361,"Fibronectin type III domain containing protein"
"PGSC0003DMG400028601","ST4.03ch01",0.689048171014489,-0.00922633394896482,76304376,76306297,"Alpha-L-fucosidase 2"
"PGSC0003DMG400010540","ST4.03ch10",0.892383809336338,-0.00529525173942177,3185683,3188960,"Vegetative storage protein"
"PGSC0003DMG400012857","ST4.03ch12",0.90243680291028,0.00728536600413867,9482047,9486859,"Microtubule-associated protein MAP65-1b"
"PGSC0003DMG400010257","ST4.03ch05",0.586796246000632,-0.00751627509461232,12727912,12733521,"Leucine aminopeptidase, chloroplastic"
"PGSC0003DMG400009123","ST4.03ch03",0.999543352601561,0.00359372356804571,45297991,45302323,"Salt tolerance protein 5"
"PGSC0003DMG400000988","ST4.03ch11",0.683274266687194,0.0219523077404176,6411755,6415976,"Synovial sarcoma associated ss18 protein"
"PGSC0003DMG400020691","ST4.03ch07",0.973493591400138,-0.00084140106513398,7734759,7738042,"Protein ycf2"
"PGSC0003DMG400010268","ST4.03ch10",0.530110846427846,-0.0109439207789823,38877163,38878739,"Cytochrome P450"
"PGSC0003DMG401028489","ST4.03ch06",0.717081663621055,-0.025267824071515,50121170,50127074,"RNA splicing protein mrs2, mitochondrial"
"PGSC0003DMG400017654","ST4.03ch09",0.266892593774273,0.0845952867258765,43963815,43966707,"Cyclin-dependent kinase inhibitor 3"
"PGSC0003DMG400030292","ST4.03ch01",0.774809553525844,0.00806568484257103,4447476,4449075,"Conserved gene of unknown function"
"PGSC0003DMG400023131","ST4.03ch11",0.208102928641966,0.116370707643126,30197216,30204698,"DNA binding protein"
"PGSC0003DMG400028476","ST4.03ch02",0.675171367370346,0.00849087455503516,31839307,31843602,"Nucleobase ascorbate transporter"
"PGSC0003DMG401024742","ST4.03ch01",0.97943924037564,-0.000503706630847565,77056530,77058954,"TANGLED"
"PGSC0003DMG400009587","ST4.03ch10",0.979513115998044,0.000879827903766462,40612708,40613536,"Zinc finger protein PIF1"
"PGSC0003DMG401021138","ST4.03ch02",0.195632375862121,-0.132994584878842,28691544,28698205,"UDP-glucose 4-epimerase"
"PGSC0003DMG400023172","ST4.03ch08",0.589726456818565,0.0169488802614128,7463677,7465963,"Gene of unknown function"
"PGSC0003DMG400019098","ST4.03ch00",0.819516608952197,-0.0035761629852495,33012682,33013029,"Photosystem II 5 kDa protein, chloroplast"
"PGSC0003DMG400039893","ST4.03ch06",0.782531100082061,-0.0109444151473615,36728060,36729847,"Pentatricopeptide repeat-containing protein"
"PGSC0003DMG401027350","ST4.03ch11",0.573683114197886,0.0176473918291557,4552874,4553566,"Gene of unknown function"
"PGSC0003DMG400008203","ST4.03ch08",0.733990699538196,-0.0103527557351557,35407283,35410723,"Calmodulin binding protein"
"PGSC0003DMG400020493","ST4.03ch08",0.312971557770946,-0.0590775166135841,1062935,1068924,"Calcineurin B 1"
"PGSC0003DMG400027155","ST4.03ch05",0.65903693312365,-0.0281408135115795,48571907,48574408,"Protein phosphatase 2c"
"PGSC0003DMG400026918","ST4.03ch06",0.830609013090508,0.0154196850721749,53706649,53711678,"CSN5 protein"
"PGSC0003DMG400008599","ST4.03ch10",0.709663628810924,-0.0236907863945667,52641596,52644490,"Conserved gene of unknown function"
"PGSC0003DMG400030771","ST4.03ch06",0.972330153451972,-0.00200086633288293,41213848,41216108,"Alcohol dehydrogenase 3"
"PGSC0003DMG400022160","ST4.03ch07",0.744916351338088,-0.0119891639982927,55790936,55793556,"Pre-mRNA-splicing factor cwc15"
"PGSC0003DMG402016404","ST4.03ch01",0.62307451077717,0.0325669160114079,3716471,3723678,"RNase H domain-containing protein"
"PGSC0003DMG400026052","ST4.03ch01",0.163449347853915,-0.230649936417374,69324464,69328799,"AvrPto-dependent Pto-interacting protein 3"
"PGSC0003DMG400014843","ST4.03ch08",0.826520587769085,-0.0127420464012564,2694245,2700010,"Chloroplast zebra-necrosis protein"
"PGSC0003DMG400022666","ST4.03ch01",0.395848161910441,0.00880220062678972,59152607,59155064,"Gene of unknown function"
"PGSC0003DMG400009345","ST4.03ch04",0.614652296899725,0.0343480986188091,64953471,64955114,"Dnajc14 protein"
"PGSC0003DMG400019217","ST4.03ch10",0.421193971948757,0.0135470182617302,51469785,51470105,"AN2"
"PGSC0003DMG400009236","ST4.03ch11",0.861915414504679,0.00848549480084275,8838803,8839357,"DNA polymerase I 3'-5' exo domain"
"PGSC0003DMG400016991","ST4.03ch05",0.820027276976092,0.00657871029015311,9646534,9647499,"LescPth2"
"PGSC0003DMG400003982","ST4.03ch11",0.865272854133748,0.0065237258032419,7252833,7254719,"ATP binding protein"
